"X.1","Label","X","Y","Perim.","name","radius_man"
39,"Batch31:framenr_266_framevid_June09_01.jpeg",665.5,598.5,1297.478,"framenr_266_framevid_June09_01",207
40,"Batch31:framenr_266_framevid_June12_02.jpeg",1124,495,1577.08,"framenr_266_framevid_June12_02",251
41,"Batch31:framenr_266_framevid_June16_02.jpeg",1006,517,1149.823,"framenr_266_framevid_June16_02",183
42,"Batch31:framenr_267_framevid_June09_01.jpeg",676.5,604.5,1266.062,"framenr_267_framevid_June09_01",202
43,"Batch31:framenr_267_framevid_June12_02.jpeg",1138.5,488.5,1536.239,"framenr_267_framevid_June12_02",245
44,"Batch31:framenr_267_framevid_June16_02.jpeg",1007.5,518.5,1184.38,"framenr_267_framevid_June16_02",188
45,"Batch31:framenr_268_framevid_June09_01.jpeg",685.5,613.5,1196.947,"framenr_268_framevid_June09_01",191
46,"Batch31:framenr_268_framevid_June12_02.jpeg",1238,487,1577.08,"framenr_268_framevid_June12_02",251
47,"Batch31:framenr_268_framevid_June16_02.jpeg",998.5,529.5,1146.681,"framenr_268_framevid_June16_02",182
48,"Batch31:framenr_269_framevid_June09_01.jpeg",685,616,1256.637,"framenr_269_framevid_June09_01",200
49,"Batch31:framenr_269_framevid_June12_02.jpeg",1240,489,1570.796,"framenr_269_framevid_June12_02",250
50,"Batch31:framenr_269_framevid_June16_02.jpeg",1000,530,1206.372,"framenr_269_framevid_June16_02",192
1,"Batch32:framenr_270_framevid_June09_01.jpeg",695.5,638.5,1165.531,"framenr_270_framevid_June09_01",186
2,"Batch32:framenr_270_framevid_June12_02.jpeg",1242.5,475.5,1511.106,"framenr_270_framevid_June12_02",240
3,"Batch32:framenr_270_framevid_June16_02.jpeg",991,539,1162.389,"framenr_270_framevid_June16_02",185
4,"Batch32:framenr_271_framevid_June09_01.jpeg",707,630,1250.354,"framenr_271_framevid_June09_01",199
5,"Batch32:framenr_271_framevid_June12_02.jpeg",1248.5,477.5,1492.257,"framenr_271_framevid_June12_02",238
6,"Batch32:framenr_271_framevid_June16_02.jpeg",978,551,1149.823,"framenr_271_framevid_June16_02",183
7,"Batch32:framenr_272_framevid_June09_01.jpeg",711.5,631.5,1266.062,"framenr_272_framevid_June09_01",202
8,"Batch32:framenr_272_framevid_June12_02.jpeg",64.5,40.5,40.841,"framenr_272_framevid_June12_02",7
9,"Batch32:framenr_272_framevid_June16_02.jpeg",972,556,1156.106,"framenr_272_framevid_June16_02",184
10,"Batch32:framenr_273_framevid_June09_01.jpeg",705.5,642.5,1184.38,"framenr_273_framevid_June09_01",188
11,"Batch32:framenr_273_framevid_June12_02.jpeg",61.5,65.5,78.54,"framenr_273_framevid_June12_02",13
12,"Batch32:framenr_273_framevid_June16_02.jpeg",954,562,1080.708,"framenr_273_framevid_June16_02",172
13,"Batch32:framenr_274_framevid_June09_01.jpeg",712.5,655.5,1121.549,"framenr_274_framevid_June09_01",179
14,"Batch32:framenr_274_framevid_June12_02.jpeg",59,54,50.265,"framenr_274_framevid_June12_02",8
15,"Batch32:framenr_274_framevid_June16_02.jpeg",954,566,1130.973,"framenr_274_framevid_June16_02",180
16,"Batch32:framenr_275_framevid_June09_01.jpeg",718,649,1137.257,"framenr_275_framevid_June09_01",181
17,"Batch32:framenr_275_framevid_June12_02.jpeg",98.5,46.5,28.274,"framenr_275_framevid_June12_02",4
18,"Batch32:framenr_275_framevid_June16_02.jpeg",944,570,1080.708,"framenr_275_framevid_June16_02",172
19,"Batch32:framenr_276_framevid_June09_01.jpeg",721.5,645.5,1152.965,"framenr_276_framevid_June09_01",184
20,"Batch32:framenr_276_framevid_June12_02.jpeg",64.5,54.5,40.841,"framenr_276_framevid_June12_02",7
21,"Batch32:framenr_276_framevid_June16_02.jpeg",962,562,1181.239,"framenr_276_framevid_June16_02",188
22,"Batch32:framenr_277_framevid_June09_01.jpeg",728,638,1162.389,"framenr_277_framevid_June09_01",185
23,"Batch32:framenr_277_framevid_June12_02.jpeg",106.5,66.5,47.124,"framenr_277_framevid_June12_02",8
24,"Batch32:framenr_277_framevid_June16_02.jpeg",945,580,1068.142,"framenr_277_framevid_June16_02",170
25,"Batch32:framenr_278_framevid_June09_01.jpeg",736.5,647.5,1121.549,"framenr_278_framevid_June09_01",179
26,"Batch32:framenr_278_framevid_June12_02.jpeg",101.5,57.5,47.124,"framenr_278_framevid_June12_02",8
27,"Batch32:framenr_278_framevid_June16_02.jpeg",935,594,992.743,"framenr_278_framevid_June16_02",158
28,"Batch32:framenr_279_framevid_June09_01.jpeg",744,644,1086.991,"framenr_279_framevid_June09_01",173
29,"Batch32:framenr_279_framevid_June12_02.jpeg",151.5,78.5,47.124,"framenr_279_framevid_June12_02",8
30,"Batch32:framenr_279_framevid_June16_02.jpeg",935,586,1030.442,"framenr_279_framevid_June16_02",164
31,"Batch32:framenr_280_framevid_June09_01.jpeg",755.5,617.5,1190.664,"framenr_280_framevid_June09_01",190
32,"Batch32:framenr_280_framevid_June12_02.jpeg",109,65,25.133,"framenr_280_framevid_June12_02",4
33,"Batch32:framenr_280_framevid_June16_02.jpeg",935,585,1043.009,"framenr_280_framevid_June16_02",166
34,"Batch32:framenr_281_framevid_June09_01.jpeg",755.5,624.5,1121.549,"framenr_281_framevid_June09_01",179
35,"Batch32:framenr_281_framevid_June12_02.jpeg",94,79,50.265,"framenr_281_framevid_June12_02",8
36,"Batch32:framenr_281_framevid_June16_02.jpeg",921.5,581.5,1008.451,"framenr_281_framevid_June16_02",160
37,"Batch32:framenr_282_framevid_June09_01.jpeg",755.5,607.5,1190.664,"framenr_282_framevid_June09_01",190
38,"Batch32:framenr_282_framevid_June12_02.jpeg",88,85,56.549,"framenr_282_framevid_June12_02",9
39,"Batch32:framenr_282_framevid_June16_02.jpeg",920,571,1030.442,"framenr_282_framevid_June16_02",164
40,"Batch32:framenr_283_framevid_June09_01.jpeg",743,607,1206.372,"framenr_283_framevid_June09_01",192
41,"Batch32:framenr_283_framevid_June12_02.jpeg",63,61,43.982,"framenr_283_framevid_June12_02",7
42,"Batch32:framenr_283_framevid_June16_02.jpeg",922.5,559.5,1065,"framenr_283_framevid_June16_02",170
43,"Batch32:framenr_284_framevid_June09_01.jpeg",746,604,1269.203,"framenr_284_framevid_June09_01",202
44,"Batch32:framenr_284_framevid_June12_02.jpeg",119.5,64.5,28.274,"framenr_284_framevid_June12_02",4
45,"Batch32:framenr_284_framevid_June16_02.jpeg",925,560,1043.009,"framenr_284_framevid_June16_02",166
46,"Batch32:framenr_285_framevid_June09_01.jpeg",781.5,615.5,1203.23,"framenr_285_framevid_June09_01",192
47,"Batch32:framenr_285_framevid_June12_02.jpeg",72,93,43.982,"framenr_285_framevid_June12_02",7
48,"Batch32:framenr_285_framevid_June16_02.jpeg",939,552,1080.708,"framenr_285_framevid_June16_02",172
49,"Batch32:framenr_286_framevid_June09_01.jpeg",800,597,1256.637,"framenr_286_framevid_June09_01",200
50,"Batch32:framenr_286_framevid_June12_02.jpeg",117.5,69.5,40.841,"framenr_286_framevid_June12_02",7
1,"Batch33:framenr_286_framevid_June16_02.jpeg",944,549,1074.425,"framenr_286_framevid_June16_02",171
2,"Batch33:framenr_287_framevid_June09_01.jpeg",812,594,1275.487,"framenr_287_framevid_June09_01",203
3,"Batch33:framenr_287_framevid_June12_02.jpeg",51.5,77.5,40.841,"framenr_287_framevid_June12_02",7
4,"Batch33:framenr_287_framevid_June16_02.jpeg",951.5,541.5,1071.283,"framenr_287_framevid_June16_02",170
5,"Batch33:framenr_288_framevid_June09_01.jpeg",830.5,609.5,1159.248,"framenr_288_framevid_June09_01",185
6,"Batch33:framenr_288_framevid_June12_02.jpeg",104.5,102.5,34.558,"framenr_288_framevid_June12_02",6
7,"Batch33:framenr_288_framevid_June16_02.jpeg",955.5,532.5,1058.717,"framenr_288_framevid_June16_02",169
8,"Batch33:framenr_289_framevid_June09_01.jpeg",872,605,1162.389,"framenr_289_framevid_June09_01",185
9,"Batch33:framenr_289_framevid_June12_02.jpeg",1276,517,1489.115,"framenr_289_framevid_June12_02",237
10,"Batch33:framenr_289_framevid_June16_02.jpeg",962,520,1074.425,"framenr_289_framevid_June16_02",171
11,"Batch33:framenr_290_framevid_June09_01.jpeg",894.5,617.5,1115.265,"framenr_290_framevid_June09_01",177
12,"Batch33:framenr_290_framevid_June12_02.jpeg",1258,525,1482.832,"framenr_290_framevid_June12_02",236
13,"Batch33:framenr_290_framevid_June16_02.jpeg",972,510,1080.708,"framenr_290_framevid_June16_02",172
14,"Batch33:framenr_291_framevid_June09_01.jpeg",903,623,1093.274,"framenr_291_framevid_June09_01",174
15,"Batch33:framenr_291_framevid_June12_02.jpeg",102.5,67.5,47.124,"framenr_291_framevid_June12_02",8
16,"Batch33:framenr_291_framevid_June16_02.jpeg",980,499,1118.407,"framenr_291_framevid_June16_02",178
17,"Batch33:framenr_292_framevid_June09_01.jpeg",924,611,1162.389,"framenr_292_framevid_June09_01",185
18,"Batch33:framenr_292_framevid_June12_02.jpeg",97,58,37.699,"framenr_292_framevid_June12_02",6
19,"Batch33:framenr_292_framevid_June16_02.jpeg",987.5,493.5,1115.265,"framenr_292_framevid_June16_02",177
20,"Batch33:framenr_293_framevid_June09_01.jpeg",937,630,1080.708,"framenr_293_framevid_June09_01",172
21,"Batch33:framenr_293_framevid_June12_02.jpeg",119.5,68.5,59.69,"framenr_293_framevid_June12_02",9
22,"Batch33:framenr_293_framevid_June16_02.jpeg",1001.5,488.5,1152.965,"framenr_293_framevid_June16_02",184
23,"Batch33:framenr_294_framevid_June09_01.jpeg",964,623,1143.54,"framenr_294_framevid_June09_01",182
24,"Batch33:framenr_294_framevid_June12_02.jpeg",100,74,56.549,"framenr_294_framevid_June12_02",9
25,"Batch33:framenr_294_framevid_June16_02.jpeg",989,487,1130.973,"framenr_294_framevid_June16_02",180
26,"Batch33:framenr_295_framevid_June09_01.jpeg",974,618,1143.54,"framenr_295_framevid_June09_01",182
27,"Batch33:framenr_295_framevid_June12_02.jpeg",126.5,105.5,72.257,"framenr_295_framevid_June12_02",12
28,"Batch33:framenr_295_framevid_June16_02.jpeg",994.5,484.5,1178.097,"framenr_295_framevid_June16_02",187
29,"Batch33:framenr_296_framevid_June09_01.jpeg",977.5,629.5,1083.849,"framenr_296_framevid_June09_01",172
30,"Batch33:framenr_296_framevid_June12_02.jpeg",92,74,56.549,"framenr_296_framevid_June12_02",9
31,"Batch33:framenr_296_framevid_June16_02.jpeg",1007,480,1250.354,"framenr_296_framevid_June16_02",199
32,"Batch33:framenr_297_framevid_June09_01.jpeg",989.5,621.5,1108.982,"framenr_297_framevid_June09_01",176
33,"Batch33:framenr_297_framevid_June12_02.jpeg",105,78,56.549,"framenr_297_framevid_June12_02",9
34,"Batch33:framenr_297_framevid_June16_02.jpeg",985.5,490.5,1146.681,"framenr_297_framevid_June16_02",182
35,"Batch33:framenr_298_framevid_June09_01.jpeg",1000,612,1137.257,"framenr_298_framevid_June09_01",181
36,"Batch33:framenr_298_framevid_June12_02.jpeg",100.5,79.5,40.841,"framenr_298_framevid_June12_02",7
37,"Batch33:framenr_298_framevid_June16_02.jpeg",985.5,488.5,1165.531,"framenr_298_framevid_June16_02",186
38,"Batch33:framenr_299_framevid_June09_01.jpeg",1003.5,614.5,1102.699,"framenr_299_framevid_June09_01",175
39,"Batch33:framenr_299_framevid_June12_02.jpeg",124.5,57.5,40.841,"framenr_299_framevid_June12_02",7
40,"Batch33:framenr_299_framevid_June16_02.jpeg",981.5,493.5,1165.531,"framenr_299_framevid_June16_02",186
41,"Batch33:framenr_300_framevid_June09_01.jpeg",1018.5,619.5,1083.849,"framenr_300_framevid_June09_01",172
42,"Batch33:framenr_300_framevid_June12_02.jpeg",57.5,49.5,59.69,"framenr_300_framevid_June12_02",9
43,"Batch33:framenr_300_framevid_June16_02.jpeg",974.5,501.5,1159.248,"framenr_300_framevid_June16_02",185
44,"Batch33:framenr_301_framevid_June09_01.jpeg",1029,634,999.026,"framenr_301_framevid_June09_01",159
45,"Batch33:framenr_301_framevid_June12_02.jpeg",65.5,46.5,21.991,"framenr_301_framevid_June12_02",3
46,"Batch33:framenr_301_framevid_June16_02.jpeg",973.5,502.5,1178.097,"framenr_301_framevid_June16_02",187
47,"Batch33:framenr_302_framevid_June12_02.jpeg",1080,599,1313.186,"framenr_302_framevid_June12_02",209
48,"Batch33:framenr_302_framevid_June16_02.jpeg",961.5,511.5,1140.398,"framenr_302_framevid_June16_02",181
49,"Batch33:framenr_303_framevid_June12_02.jpeg",1046.5,589.5,1310.044,"framenr_303_framevid_June12_02",208
50,"Batch33:framenr_303_framevid_June16_02.jpeg",955,516,1156.106,"framenr_303_framevid_June16_02",184
1,"Batch34:framenr_304_framevid_June12_02.jpeg",1028,571,1401.15,"framenr_304_framevid_June12_02",223
2,"Batch34:framenr_304_framevid_June16_02.jpeg",957,518,1174.956,"framenr_304_framevid_June16_02",187
3,"Batch34:framenr_305_framevid_June12_02.jpeg",1022,564,1369.734,"framenr_305_framevid_June12_02",218
4,"Batch34:framenr_305_framevid_June16_02.jpeg",953.5,525.5,1178.097,"framenr_305_framevid_June16_02",187
5,"Batch34:framenr_306_framevid_June12_02.jpeg",83.5,79.5,59.69,"framenr_306_framevid_June12_02",9
6,"Batch34:framenr_306_framevid_June16_02.jpeg",947.5,530.5,1152.965,"framenr_306_framevid_June16_02",184
7,"Batch34:framenr_307_framevid_June12_02.jpeg",137,71,37.699,"framenr_307_framevid_June12_02",6
8,"Batch34:framenr_307_framevid_June16_02.jpeg",961,526,1244.071,"framenr_307_framevid_June16_02",198
9,"Batch34:framenr_308_framevid_June12_02.jpeg",85.5,66.5,84.823,"framenr_308_framevid_June12_02",13
10,"Batch34:framenr_308_framevid_June16_02.jpeg",954,537,1206.372,"framenr_308_framevid_June16_02",192
11,"Batch34:framenr_309_framevid_June12_02.jpeg",82,51,18.85,"framenr_309_framevid_June12_02",3
12,"Batch34:framenr_309_framevid_June16_02.jpeg",954.5,539.5,1209.513,"framenr_309_framevid_June16_02",192
13,"Batch34:framenr_310_framevid_June12_02.jpeg",89,73,31.416,"framenr_310_framevid_June12_02",5
14,"Batch34:framenr_310_framevid_June16_02.jpeg",958,543,1212.655,"framenr_310_framevid_June16_02",193
15,"Batch34:framenr_311_framevid_June12_02.jpeg",78,78,87.965,"framenr_311_framevid_June12_02",14
16,"Batch34:framenr_311_framevid_June16_02.jpeg",957.5,550.5,1171.814,"framenr_311_framevid_June16_02",186
17,"Batch34:framenr_312_framevid_June12_02.jpeg",104,89,12.566,"framenr_312_framevid_June12_02",2
18,"Batch34:framenr_312_framevid_June16_02.jpeg",956,563,1118.407,"framenr_312_framevid_June16_02",178
19,"Batch34:framenr_313_framevid_June12_02.jpeg",86.5,82.5,40.841,"framenr_313_framevid_June12_02",7
20,"Batch34:framenr_313_framevid_June16_02.jpeg",955.5,561.5,1065,"framenr_313_framevid_June16_02",170
21,"Batch34:framenr_314_framevid_June12_02.jpeg",102.5,55.5,15.708,"framenr_314_framevid_June12_02",3
22,"Batch34:framenr_314_framevid_June16_02.jpeg",957,550,1068.142,"framenr_314_framevid_June16_02",170
23,"Batch34:framenr_315_framevid_June12_02.jpeg",68,52,31.416,"framenr_315_framevid_June12_02",5
24,"Batch34:framenr_315_framevid_June16_02.jpeg",959.5,535.5,1052.434,"framenr_315_framevid_June16_02",168
25,"Batch34:framenr_316_framevid_June16_02.jpeg",961,516,1030.442,"framenr_316_framevid_June16_02",164
26,"Batch34:framenr_317_framevid_June16_02.jpeg",995,485,1137.257,"framenr_317_framevid_June16_02",181
27,"Batch34:framenr_318_framevid_June16_02.jpeg",1002,456,1086.991,"framenr_318_framevid_June16_02",173
28,"Batch34:framenr_319_framevid_June16_02.jpeg",1011,431,1036.726,"framenr_319_framevid_June16_02",165
29,"Batch34:framenr_320_framevid_June16_02.jpeg",1040,404,1130.973,"framenr_320_framevid_June16_02",180
30,"Batch34:framenr_321_framevid_June16_02.jpeg",1042,374,1093.274,"framenr_321_framevid_June16_02",174
31,"Batch34:framenr_322_framevid_June16_02.jpeg",1059.5,333.5,1140.398,"framenr_322_framevid_June16_02",181
32,"Batch34:framenr_323_framevid_June16_02.jpeg",1066,295,1124.69,"framenr_323_framevid_June16_02",179
1,"batch1:framenr_1_framevid_June09_01.jpeg",1099.5,346.5,1548.805,"framenr_1_framevid_June09_01",246
2,"batch1:framenr_1_framevid_June09_02.jpeg",710.5,507.5,1134.115,"framenr_1_framevid_June09_02",181
3,"batch1:framenr_1_framevid_June09_03.jpeg",1863.5,1047.5,78.54,"framenr_1_framevid_June09_03",13
4,"batch1:framenr_1_framevid_June12_02.jpeg",1863.5,1047.5,78.54,"framenr_1_framevid_June12_02",13
5,"batch1:framenr_1_framevid_June12_03.jpeg",573.5,903.5,1014.734,"framenr_1_framevid_June12_03",161
